vuelo_id,fecha,airline_iata,airline_name,origen_iata,destino_iata,flight_status,retraso_salida_min,retraso_llegada_min,tiene_retraso,severidad_retraso,condicion_clima,grupo_clima,impacto_clima,condiciones_adversas,dia_semana,mes,anio
VL32047,2026-06-21,CM,Copa Airlines,BOG,MEX,cancelado,0,0,False,sin_retraso,Viento fuerte,otro,medio,True,Sunday,6,2026
VL32048,2026-06-21,B6,JetBlue Airways,MDE,PTY,demorado,79,56,True,severo,Viento fuerte,otro,medio,True,Sunday,6,2026
VL32049,2026-06-21,LA,Latam Airlines,GRU,BOG,completado,15,15,False,menor,Viento fuerte,otro,medio,True,Sunday,6,2026
VL32050,2026-06-21,DL,Delta Air Lines,BOG,CLO,demorado,89,60,True,severo,Viento fuerte,otro,medio,True,Sunday,6,2026
VL32051,2026-06-21,IB,Iberia,JFK,BOG,demorado,72,83,True,severo,Viento fuerte,otro,medio,True,Sunday,6,2026
VL32052,2026-06-21,TK,Turkish Airlines,BOG,BAQ,demorado,58,61,True,moderado,Viento fuerte,otro,medio,True,Sunday,6,2026
VL32053,2026-06-21,LA,Latam Airlines,SCL,BOG,cancelado,0,0,False,sin_retraso,Viento fuerte,otro,medio,True,Sunday,6,2026
VL32054,2026-06-21,LA,Latam Airlines,BOG,MDE,demorado,49,49,True,moderado,Viento fuerte,otro,medio,True,Sunday,6,2026
VL32055,2026-06-21,B6,JetBlue Airways,CLO,BOG,demorado,82,73,True,severo,Viento fuerte,otro,medio,True,Sunday,6,2026
VL32056,2026-06-21,AV,Avianca,CTG,MDE,demorado,57,52,True,moderado,Viento fuerte,otro,medio,True,Sunday,6,2026
VL32057,2026-06-21,UA,United Airlines,BOG,CLO,demorado,54,55,True,moderado,Viento fuerte,otro,medio,True,Sunday,6,2026
VL32058,2026-06-21,AV,Avianca,BOG,BAQ,completado,43,48,True,moderado,Viento fuerte,otro,medio,True,Sunday,6,2026
VL32059,2026-06-21,B6,JetBlue Airways,BOG,CTG,demorado,65,65,True,severo,Viento fuerte,otro,medio,True,Sunday,6,2026
VL32060,2026-06-21,AC,Air Canada,MDE,PTY,demorado,66,76,True,severo,Viento fuerte,otro,medio,True,Sunday,6,2026
VL32061,2026-06-21,CM,Copa Airlines,CLO,BOG,demorado,54,41,True,moderado,Viento fuerte,otro,medio,True,Sunday,6,2026
VL32062,2026-06-21,UA,United Airlines,MDE,MIA,demorado,64,42,True,severo,Viento fuerte,otro,medio,True,Sunday,6,2026
VL32063,2026-06-21,B6,JetBlue Airways,BOG,MIA,cancelado,0,0,False,sin_retraso,Viento fuerte,otro,medio,True,Sunday,6,2026
VL32064,2026-06-21,AV,Avianca,BOG,MAD,demorado,90,103,True,severo,Viento fuerte,otro,medio,True,Sunday,6,2026
VL32065,2026-06-21,AV,Avianca,BOG,MEX,completado,17,19,True,moderado,Viento fuerte,otro,medio,True,Sunday,6,2026
VL32066,2026-06-21,CM,Copa Airlines,BOG,MIA,completado,24,21,True,moderado,Viento fuerte,otro,medio,True,Sunday,6,2026
VL32067,2026-06-21,DL,Delta Air Lines,BOG,MDE,completado,39,43,True,moderado,Viento fuerte,otro,medio,True,Sunday,6,2026
VL32068,2026-06-21,LA,Latam Airlines,BOG,MDE,demorado,51,46,True,moderado,Viento fuerte,otro,medio,True,Sunday,6,2026
VL32069,2026-06-21,AC,Air Canada,GRU,BOG,demorado,57,62,True,moderado,Viento fuerte,otro,medio,True,Sunday,6,2026
VL32070,2026-06-21,DL,Delta Air Lines,BOG,MIA,demorado,85,81,True,severo,Viento fuerte,otro,medio,True,Sunday,6,2026
VL32071,2026-06-21,UA,United Airlines,GRU,BOG,demorado,58,39,True,moderado,Viento fuerte,otro,medio,True,Sunday,6,2026
VL32072,2026-06-21,DL,Delta Air Lines,BOG,JFK,en_vuelo,40,43,True,moderado,Viento fuerte,otro,medio,True,Sunday,6,2026
VL32073,2026-06-21,AC,Air Canada,MDE,PTY,completado,42,48,True,moderado,Viento fuerte,otro,medio,True,Sunday,6,2026
VL32074,2026-06-21,IB,Iberia,MEX,BOG,en_vuelo,34,29,True,moderado,Viento fuerte,otro,medio,True,Sunday,6,2026
VL32075,2026-06-21,AV,Avianca,BOG,JFK,completado,45,33,True,moderado,Viento fuerte,otro,medio,True,Sunday,6,2026
VL32076,2026-06-21,DL,Delta Air Lines,LIM,BOG,demorado,49,45,True,moderado,Viento fuerte,otro,medio,True,Sunday,6,2026
VL32077,2026-06-21,AC,Air Canada,BOG,CTG,demorado,64,74,True,severo,Viento fuerte,otro,medio,True,Sunday,6,2026
VL32078,2026-06-21,AV,Avianca,JFK,BOG,demorado,78,79,True,severo,Viento fuerte,otro,medio,True,Sunday,6,2026
VL32079,2026-06-21,AC,Air Canada,BOG,CLO,demorado,106,102,True,severo,Viento fuerte,otro,medio,True,Sunday,6,2026
VL32080,2026-06-21,TK,Turkish Airlines,CUN,BOG,demorado,73,77,True,severo,Viento fuerte,otro,medio,True,Sunday,6,2026
VL32081,2026-06-21,LA,Latam Airlines,BOG,MEX,completado,31,30,True,moderado,Viento fuerte,otro,medio,True,Sunday,6,2026
VL32082,2026-06-21,AV,Avianca,BAQ,BOG,demorado,56,49,True,moderado,Viento fuerte,otro,medio,True,Sunday,6,2026
VL32083,2026-06-21,UA,United Airlines,CLO,MIA,cancelado,0,0,False,sin_retraso,Viento fuerte,otro,medio,True,Sunday,6,2026
VL32084,2026-06-21,LA,Latam Airlines,BOG,MDE,completado,45,29,True,moderado,Viento fuerte,otro,medio,True,Sunday,6,2026
VL32085,2026-06-21,CM,Copa Airlines,MDE,PTY,demorado,86,52,True,severo,Viento fuerte,otro,medio,True,Sunday,6,2026
VL32086,2026-06-21,B6,JetBlue Airways,BOG,MAD,demorado,65,50,True,severo,Viento fuerte,otro,medio,True,Sunday,6,2026
VL32087,2026-06-21,UA,United Airlines,JFK,BOG,demorado,82,66,True,severo,Viento fuerte,otro,medio,True,Sunday,6,2026
VL32088,2026-06-21,LA,Latam Airlines,CTG,BOG,demorado,55,61,True,moderado,Viento fuerte,otro,medio,True,Sunday,6,2026
VL32089,2026-06-21,LA,Latam Airlines,MDE,BOG,completado,43,27,True,moderado,Viento fuerte,otro,medio,True,Sunday,6,2026
VL32090,2026-06-21,AA,American Airlines,CUN,BOG,cancelado,0,0,False,sin_retraso,Viento fuerte,otro,medio,True,Sunday,6,2026
VL32091,2026-06-21,UA,United Airlines,SCL,BOG,completado,43,50,True,moderado,Viento fuerte,otro,medio,True,Sunday,6,2026
VL32092,2026-06-21,AA,American Airlines,MEX,BOG,demorado,64,66,True,severo,Viento fuerte,otro,medio,True,Sunday,6,2026
VL32093,2026-06-21,B6,JetBlue Airways,JFK,BOG,demorado,48,29,True,moderado,Viento fuerte,otro,medio,True,Sunday,6,2026
VL32094,2026-06-21,TK,Turkish Airlines,MDE,PTY,completado,38,37,True,moderado,Viento fuerte,otro,medio,True,Sunday,6,2026
VL32095,2026-06-21,UA,United Airlines,MIA,BOG,demorado,47,34,True,moderado,Viento fuerte,otro,medio,True,Sunday,6,2026
VL32096,2026-06-21,UA,United Airlines,CLO,BOG,demorado,81,78,True,severo,Viento fuerte,otro,medio,True,Sunday,6,2026
VL32097,2026-06-21,IB,Iberia,SCL,BOG,demorado,62,72,True,severo,Viento fuerte,otro,medio,True,Sunday,6,2026
VL32098,2026-06-21,TK,Turkish Airlines,BOG,LIM,completado,35,30,True,moderado,Viento fuerte,otro,medio,True,Sunday,6,2026
VL32099,2026-06-21,TK,Turkish Airlines,MDE,MIA,completado,43,46,True,moderado,Viento fuerte,otro,medio,True,Sunday,6,2026
VL32100,2026-06-21,CM,Copa Airlines,BOG,CLO,demorado,64,39,True,severo,Viento fuerte,otro,medio,True,Sunday,6,2026
VL32101,2026-06-21,UA,United Airlines,BOG,LIM,demorado,67,71,True,severo,Viento fuerte,otro,medio,True,Sunday,6,2026
VL32102,2026-06-21,IB,Iberia,BOG,GRU,demorado,72,86,True,severo,Viento fuerte,otro,medio,True,Sunday,6,2026
VL32103,2026-06-21,IB,Iberia,MDE,BOG,completado,26,23,True,moderado,Viento fuerte,otro,medio,True,Sunday,6,2026
VL32104,2026-06-21,DL,Delta Air Lines,BOG,MAD,demorado,56,43,True,moderado,Viento fuerte,otro,medio,True,Sunday,6,2026
VL32105,2026-06-21,UA,United Airlines,CLO,MIA,completado,28,21,True,moderado,Viento fuerte,otro,medio,True,Sunday,6,2026
VL32106,2026-06-21,TK,Turkish Airlines,BOG,CTG,completado,23,19,True,moderado,Viento fuerte,otro,medio,True,Sunday,6,2026
VL32107,2026-06-21,DL,Delta Air Lines,CTG,BOG,demorado,84,65,True,severo,Viento fuerte,otro,medio,True,Sunday,6,2026
VL32108,2026-06-21,AA,American Airlines,CTG,MDE,demorado,51,59,True,moderado,Viento fuerte,otro,medio,True,Sunday,6,2026
VL32109,2026-06-21,AC,Air Canada,MEX,BOG,demorado,69,82,True,severo,Viento fuerte,otro,medio,True,Sunday,6,2026
VL32110,2026-06-21,IB,Iberia,CLO,MIA,completado,10,7,False,menor,Viento fuerte,otro,medio,True,Sunday,6,2026
VL32111,2026-06-21,IB,Iberia,MDE,BOG,completado,20,13,True,moderado,Viento fuerte,otro,medio,True,Sunday,6,2026
VL32112,2026-06-21,IB,Iberia,BOG,GRU,completado,27,28,True,moderado,Viento fuerte,otro,medio,True,Sunday,6,2026
VL32113,2026-06-21,AC,Air Canada,BAQ,BOG,demorado,59,51,True,moderado,Viento fuerte,otro,medio,True,Sunday,6,2026
VL32114,2026-06-21,AA,American Airlines,LIM,BOG,demorado,80,59,True,severo,Viento fuerte,otro,medio,True,Sunday,6,2026
VL32115,2026-06-21,DL,Delta Air Lines,CLO,BOG,demorado,73,56,True,severo,Viento fuerte,otro,medio,True,Sunday,6,2026
VL32116,2026-06-21,AV,Avianca,CUN,BOG,demorado,77,60,True,severo,Viento fuerte,otro,medio,True,Sunday,6,2026
VL32117,2026-06-21,AC,Air Canada,CTG,BOG,completado,19,13,True,moderado,Viento fuerte,otro,medio,True,Sunday,6,2026
VL32118,2026-06-21,CM,Copa Airlines,LIM,BOG,demorado,62,56,True,severo,Viento fuerte,otro,medio,True,Sunday,6,2026
VL32119,2026-06-21,CM,Copa Airlines,LIM,BOG,demorado,85,83,True,severo,Viento fuerte,otro,medio,True,Sunday,6,2026
VL32120,2026-06-21,AC,Air Canada,BOG,CLO,demorado,48,39,True,moderado,Viento fuerte,otro,medio,True,Sunday,6,2026
VL32121,2026-06-21,TK,Turkish Airlines,BOG,GRU,cancelado,0,0,False,sin_retraso,Viento fuerte,otro,medio,True,Sunday,6,2026
VL32122,2026-06-21,AV,Avianca,BOG,BAQ,demorado,90,105,True,severo,Viento fuerte,otro,medio,True,Sunday,6,2026
VL32123,2026-06-21,B6,JetBlue Airways,MIA,BOG,en_vuelo,30,29,True,moderado,Viento fuerte,otro,medio,True,Sunday,6,2026
VL32124,2026-06-21,UA,United Airlines,MDE,MIA,completado,43,28,True,moderado,Viento fuerte,otro,medio,True,Sunday,6,2026
VL32125,2026-06-21,B6,JetBlue Airways,EZE,BOG,demorado,77,63,True,severo,Viento fuerte,otro,medio,True,Sunday,6,2026
VL32126,2026-06-21,B6,JetBlue Airways,MAD,BOG,completado,28,32,True,moderado,Viento fuerte,otro,medio,True,Sunday,6,2026
VL32127,2026-06-21,AC,Air Canada,MEX,BOG,demorado,56,64,True,moderado,Viento fuerte,otro,medio,True,Sunday,6,2026
VL32128,2026-06-21,CM,Copa Airlines,EZE,BOG,demorado,71,57,True,severo,Viento fuerte,otro,medio,True,Sunday,6,2026
VL32129,2026-06-21,CM,Copa Airlines,BOG,GRU,demorado,98,82,True,severo,Viento fuerte,otro,medio,True,Sunday,6,2026
VL32130,2026-06-21,B6,JetBlue Airways,BOG,BAQ,completado,44,41,True,moderado,Viento fuerte,otro,medio,True,Sunday,6,2026
VL32131,2026-06-21,TK,Turkish Airlines,BOG,MDE,demorado,99,114,True,severo,Viento fuerte,otro,medio,True,Sunday,6,2026
VL32132,2026-06-21,AV,Avianca,CTG,MDE,cancelado,0,0,False,sin_retraso,Viento fuerte,otro,medio,True,Sunday,6,2026
VL32133,2026-06-21,B6,JetBlue Airways,CLO,MIA,demorado,60,40,True,moderado,Viento fuerte,otro,medio,True,Sunday,6,2026
VL32134,2026-06-21,AA,American Airlines,BOG,MIA,demorado,51,43,True,moderado,Viento fuerte,otro,medio,True,Sunday,6,2026
VL32135,2026-06-21,CM,Copa Airlines,BAQ,BOG,demorado,77,84,True,severo,Viento fuerte,otro,medio,True,Sunday,6,2026
VL32136,2026-06-21,DL,Delta Air Lines,LIM,BOG,demorado,78,65,True,severo,Viento fuerte,otro,medio,True,Sunday,6,2026
VL32137,2026-06-21,AC,Air Canada,PTY,BOG,cancelado,0,0,False,sin_retraso,Viento fuerte,otro,medio,True,Sunday,6,2026
VL32138,2026-06-21,AA,American Airlines,MEX,BOG,demorado,49,58,True,moderado,Viento fuerte,otro,medio,True,Sunday,6,2026
VL32139,2026-06-21,AV,Avianca,BOG,LIM,demorado,56,50,True,moderado,Viento fuerte,otro,medio,True,Sunday,6,2026
VL32140,2026-06-21,CM,Copa Airlines,CTG,MDE,demorado,56,65,True,moderado,Viento fuerte,otro,medio,True,Sunday,6,2026
VL32141,2026-06-21,CM,Copa Airlines,SCL,BOG,cancelado,0,0,False,sin_retraso,Viento fuerte,otro,medio,True,Sunday,6,2026
VL32142,2026-06-21,DL,Delta Air Lines,SCL,BOG,demorado,64,44,True,severo,Viento fuerte,otro,medio,True,Sunday,6,2026
VL32143,2026-06-21,B6,JetBlue Airways,MIA,BOG,completado,45,53,True,moderado,Viento fuerte,otro,medio,True,Sunday,6,2026
VL32144,2026-06-21,TK,Turkish Airlines,MDE,MIA,demorado,94,110,True,severo,Viento fuerte,otro,medio,True,Sunday,6,2026
VL32145,2026-06-21,AA,American Airlines,MDE,BOG,cancelado,0,0,False,sin_retraso,Viento fuerte,otro,medio,True,Sunday,6,2026
VL32146,2026-06-21,TK,Turkish Airlines,EZE,BOG,cancelado,0,0,False,sin_retraso,Viento fuerte,otro,medio,True,Sunday,6,2026
VL32147,2026-06-21,IB,Iberia,BOG,MEX,en_vuelo,45,54,True,moderado,Viento fuerte,otro,medio,True,Sunday,6,2026
VL32148,2026-06-21,CM,Copa Airlines,BOG,BAQ,demorado,82,89,True,severo,Viento fuerte,otro,medio,True,Sunday,6,2026
VL32149,2026-06-21,TK,Turkish Airlines,BOG,MIA,completado,39,33,True,moderado,Viento fuerte,otro,medio,True,Sunday,6,2026
VL32150,2026-06-21,AV,Avianca,LIM,BOG,demorado,87,66,True,severo,Viento fuerte,otro,medio,True,Sunday,6,2026
VL32151,2026-06-21,LA,Latam Airlines,SCL,BOG,completado,15,12,False,menor,Viento fuerte,otro,medio,True,Sunday,6,2026
VL32152,2026-06-21,AV,Avianca,CLO,BOG,demorado,82,67,True,severo,Viento fuerte,otro,medio,True,Sunday,6,2026
VL32153,2026-06-21,B6,JetBlue Airways,CTG,MDE,demorado,54,37,True,moderado,Viento fuerte,otro,medio,True,Sunday,6,2026
VL32154,2026-06-21,CM,Copa Airlines,EZE,BOG,en_vuelo,29,18,True,moderado,Viento fuerte,otro,medio,True,Sunday,6,2026
VL32155,2026-06-21,TK,Turkish Airlines,MDE,PTY,demorado,72,75,True,severo,Viento fuerte,otro,medio,True,Sunday,6,2026
VL32156,2026-06-21,DL,Delta Air Lines,BOG,MEX,demorado,60,50,True,moderado,Viento fuerte,otro,medio,True,Sunday,6,2026
VL32157,2026-06-21,AC,Air Canada,BOG,MDE,demorado,66,67,True,severo,Viento fuerte,otro,medio,True,Sunday,6,2026
VL32158,2026-06-21,AV,Avianca,SCL,BOG,demorado,76,88,True,severo,Viento fuerte,otro,medio,True,Sunday,6,2026
VL32159,2026-06-21,AA,American Airlines,BAQ,BOG,demorado,74,54,True,severo,Viento fuerte,otro,medio,True,Sunday,6,2026
VL32160,2026-06-21,B6,JetBlue Airways,SCL,BOG,completado,32,31,True,moderado,Viento fuerte,otro,medio,True,Sunday,6,2026
VL32161,2026-06-21,DL,Delta Air Lines,CLO,MIA,demorado,94,83,True,severo,Viento fuerte,otro,medio,True,Sunday,6,2026
VL32162,2026-06-21,LA,Latam Airlines,BOG,BAQ,completado,42,39,True,moderado,Viento fuerte,otro,medio,True,Sunday,6,2026
VL32163,2026-06-21,B6,JetBlue Airways,EZE,BOG,demorado,90,94,True,severo,Viento fuerte,otro,medio,True,Sunday,6,2026
VL32164,2026-06-21,AA,American Airlines,BOG,CLO,demorado,46,29,True,moderado,Viento fuerte,otro,medio,True,Sunday,6,2026
VL32165,2026-06-21,CM,Copa Airlines,CTG,BOG,demorado,50,40,True,moderado,Viento fuerte,otro,medio,True,Sunday,6,2026
VL32166,2026-06-21,B6,JetBlue Airways,MDE,BOG,demorado,46,34,True,moderado,Viento fuerte,otro,medio,True,Sunday,6,2026
VL32167,2026-06-21,AA,American Airlines,BOG,MDE,demorado,51,54,True,moderado,Viento fuerte,otro,medio,True,Sunday,6,2026
VL32168,2026-06-21,AC,Air Canada,MIA,BOG,completado,39,39,True,moderado,Viento fuerte,otro,medio,True,Sunday,6,2026
VL32169,2026-06-21,UA,United Airlines,PTY,BOG,cancelado,0,0,False,sin_retraso,Viento fuerte,otro,medio,True,Sunday,6,2026
VL32170,2026-06-21,DL,Delta Air Lines,MAD,BOG,en_vuelo,16,10,True,moderado,Viento fuerte,otro,medio,True,Sunday,6,2026
VL32171,2026-06-21,TK,Turkish Airlines,BOG,MAD,completado,24,28,True,moderado,Viento fuerte,otro,medio,True,Sunday,6,2026
VL32172,2026-06-21,UA,United Airlines,BOG,CTG,demorado,79,80,True,severo,Viento fuerte,otro,medio,True,Sunday,6,2026
VL32173,2026-06-21,UA,United Airlines,BAQ,BOG,demorado,51,32,True,moderado,Viento fuerte,otro,medio,True,Sunday,6,2026
VL32174,2026-06-21,TK,Turkish Airlines,BOG,MDE,completado,36,37,True,moderado,Viento fuerte,otro,medio,True,Sunday,6,2026
VL32175,2026-06-21,B6,JetBlue Airways,GRU,BOG,completado,25,24,True,moderado,Viento fuerte,otro,medio,True,Sunday,6,2026
VL32176,2026-06-21,IB,Iberia,BOG,GRU,cancelado,0,0,False,sin_retraso,Viento fuerte,otro,medio,True,Sunday,6,2026
VL32177,2026-06-21,TK,Turkish Airlines,BOG,MEX,demorado,51,32,True,moderado,Viento fuerte,otro,medio,True,Sunday,6,2026
VL32178,2026-06-21,IB,Iberia,EZE,BOG,cancelado,0,0,False,sin_retraso,Viento fuerte,otro,medio,True,Sunday,6,2026
VL32179,2026-06-21,CM,Copa Airlines,BOG,BAQ,demorado,77,49,True,severo,Viento fuerte,otro,medio,True,Sunday,6,2026
VL32180,2026-06-21,AC,Air Canada,CTG,BOG,demorado,47,36,True,moderado,Viento fuerte,otro,medio,True,Sunday,6,2026
VL32181,2026-06-21,B6,JetBlue Airways,BOG,GRU,completado,43,46,True,moderado,Viento fuerte,otro,medio,True,Sunday,6,2026
VL32182,2026-06-21,DL,Delta Air Lines,MDE,MIA,completado,41,36,True,moderado,Viento fuerte,otro,medio,True,Sunday,6,2026
VL32183,2026-06-21,IB,Iberia,CLO,BOG,demorado,50,48,True,moderado,Viento fuerte,otro,medio,True,Sunday,6,2026
VL32184,2026-06-21,LA,Latam Airlines,BOG,MIA,completado,31,22,True,moderado,Viento fuerte,otro,medio,True,Sunday,6,2026
VL32185,2026-06-21,TK,Turkish Airlines,CTG,BOG,demorado,49,58,True,moderado,Viento fuerte,otro,medio,True,Sunday,6,2026
VL32186,2026-06-21,AA,American Airlines,MDE,PTY,cancelado,0,0,False,sin_retraso,Viento fuerte,otro,medio,True,Sunday,6,2026
VL32187,2026-06-21,DL,Delta Air Lines,PTY,BOG,completado,39,42,True,moderado,Viento fuerte,otro,medio,True,Sunday,6,2026
VL32188,2026-06-21,TK,Turkish Airlines,BOG,MDE,demorado,55,49,True,moderado,Viento fuerte,otro,medio,True,Sunday,6,2026
VL32189,2026-06-21,AV,Avianca,CTG,BOG,cancelado,0,0,False,sin_retraso,Viento fuerte,otro,medio,True,Sunday,6,2026
VL32190,2026-06-21,UA,United Airlines,BOG,CTG,demorado,73,70,True,severo,Viento fuerte,otro,medio,True,Sunday,6,2026
VL32191,2026-06-21,DL,Delta Air Lines,CUN,BOG,demorado,51,60,True,moderado,Viento fuerte,otro,medio,True,Sunday,6,2026
VL32192,2026-06-21,IB,Iberia,CTG,MDE,demorado,48,44,True,moderado,Viento fuerte,otro,medio,True,Sunday,6,2026
VL32193,2026-06-21,CM,Copa Airlines,MIA,BOG,en_vuelo,40,42,True,moderado,Viento fuerte,otro,medio,True,Sunday,6,2026
VL32194,2026-06-21,UA,United Airlines,PTY,BOG,cancelado,0,0,False,sin_retraso,Viento fuerte,otro,medio,True,Sunday,6,2026
VL32195,2026-06-21,AC,Air Canada,CLO,MIA,demorado,89,75,True,severo,Viento fuerte,otro,medio,True,Sunday,6,2026
VL32196,2026-06-21,CM,Copa Airlines,BOG,JFK,demorado,47,50,True,moderado,Viento fuerte,otro,medio,True,Sunday,6,2026
VL32197,2026-06-21,AA,American Airlines,GRU,BOG,completado,39,34,True,moderado,Viento fuerte,otro,medio,True,Sunday,6,2026
VL32198,2026-06-21,B6,JetBlue Airways,MDE,BOG,demorado,68,60,True,severo,Viento fuerte,otro,medio,True,Sunday,6,2026
VL32199,2026-06-21,AA,American Airlines,CLO,BOG,demorado,72,55,True,severo,Viento fuerte,otro,medio,True,Sunday,6,2026
VL32200,2026-06-21,B6,JetBlue Airways,LIM,BOG,cancelado,0,0,False,sin_retraso,Viento fuerte,otro,medio,True,Sunday,6,2026
VL32201,2026-06-21,AA,American Airlines,CLO,BOG,demorado,71,45,True,severo,Viento fuerte,otro,medio,True,Sunday,6,2026
VL32202,2026-06-21,TK,Turkish Airlines,GRU,BOG,demorado,52,47,True,moderado,Viento fuerte,otro,medio,True,Sunday,6,2026
VL32203,2026-06-21,AV,Avianca,CLO,MIA,demorado,90,62,True,severo,Viento fuerte,otro,medio,True,Sunday,6,2026
VL32204,2026-06-21,IB,Iberia,CLO,MIA,demorado,54,58,True,moderado,Viento fuerte,otro,medio,True,Sunday,6,2026
VL32205,2026-06-21,B6,JetBlue Airways,CLO,MIA,completado,30,35,True,moderado,Viento fuerte,otro,medio,True,Sunday,6,2026
VL32206,2026-06-21,LA,Latam Airlines,BOG,MAD,demorado,87,62,True,severo,Viento fuerte,otro,medio,True,Sunday,6,2026
VL32207,2026-06-21,CM,Copa Airlines,SCL,BOG,demorado,77,84,True,severo,Viento fuerte,otro,medio,True,Sunday,6,2026
VL32208,2026-06-21,IB,Iberia,MEX,BOG,demorado,50,52,True,moderado,Viento fuerte,otro,medio,True,Sunday,6,2026
VL32209,2026-06-21,AV,Avianca,EZE,BOG,completado,32,26,True,moderado,Viento fuerte,otro,medio,True,Sunday,6,2026
VL32210,2026-06-21,AV,Avianca,BOG,MEX,demorado,68,74,True,severo,Viento fuerte,otro,medio,True,Sunday,6,2026
VL32211,2026-06-21,IB,Iberia,CLO,MIA,demorado,50,33,True,moderado,Viento fuerte,otro,medio,True,Sunday,6,2026
VL32212,2026-06-21,IB,Iberia,BOG,GRU,demorado,54,63,True,moderado,Viento fuerte,otro,medio,True,Sunday,6,2026
VL32213,2026-06-21,B6,JetBlue Airways,MAD,BOG,demorado,61,48,True,severo,Viento fuerte,otro,medio,True,Sunday,6,2026
VL32214,2026-06-21,UA,United Airlines,CUN,BOG,completado,32,35,True,moderado,Viento fuerte,otro,medio,True,Sunday,6,2026
VL32215,2026-06-21,LA,Latam Airlines,MDE,PTY,demorado,67,45,True,severo,Viento fuerte,otro,medio,True,Sunday,6,2026
VL32216,2026-06-21,CM,Copa Airlines,BOG,CLO,demorado,78,68,True,severo,Viento fuerte,otro,medio,True,Sunday,6,2026
VL32217,2026-06-21,LA,Latam Airlines,BOG,MAD,completado,31,26,True,moderado,Viento fuerte,otro,medio,True,Sunday,6,2026
VL32218,2026-06-21,CM,Copa Airlines,MIA,BOG,demorado,63,65,True,severo,Viento fuerte,otro,medio,True,Sunday,6,2026
VL32219,2026-06-21,CM,Copa Airlines,MEX,BOG,demorado,64,73,True,severo,Viento fuerte,otro,medio,True,Sunday,6,2026
VL32220,2026-06-21,IB,Iberia,CLO,MIA,demorado,49,39,True,moderado,Viento fuerte,otro,medio,True,Sunday,6,2026
VL32221,2026-06-21,AC,Air Canada,CLO,BOG,completado,36,31,True,moderado,Viento fuerte,otro,medio,True,Sunday,6,2026
VL32222,2026-06-21,LA,Latam Airlines,CLO,BOG,demorado,54,33,True,moderado,Viento fuerte,otro,medio,True,Sunday,6,2026
VL32223,2026-06-21,DL,Delta Air Lines,MDE,PTY,cancelado,0,0,False,sin_retraso,Viento fuerte,otro,medio,True,Sunday,6,2026
VL32224,2026-06-21,TK,Turkish Airlines,MAD,BOG,completado,44,50,True,moderado,Viento fuerte,otro,medio,True,Sunday,6,2026
VL32225,2026-06-21,IB,Iberia,BOG,LIM,demorado,55,45,True,moderado,Viento fuerte,otro,medio,True,Sunday,6,2026
VL32226,2026-06-21,DL,Delta Air Lines,BAQ,BOG,demorado,73,65,True,severo,Viento fuerte,otro,medio,True,Sunday,6,2026
VL32227,2026-06-21,IB,Iberia,BOG,JFK,demorado,50,51,True,moderado,Viento fuerte,otro,medio,True,Sunday,6,2026
VL32228,2026-06-21,UA,United Airlines,MDE,MIA,demorado,61,52,True,severo,Viento fuerte,otro,medio,True,Sunday,6,2026
VL32229,2026-06-21,IB,Iberia,BOG,MDE,demorado,61,42,True,severo,Viento fuerte,otro,medio,True,Sunday,6,2026
VL32230,2026-06-21,IB,Iberia,PTY,BOG,demorado,64,48,True,severo,Viento fuerte,otro,medio,True,Sunday,6,2026
VL32231,2026-06-21,LA,Latam Airlines,BAQ,BOG,demorado,82,69,True,severo,Viento fuerte,otro,medio,True,Sunday,6,2026
VL32232,2026-06-21,CM,Copa Airlines,CUN,BOG,demorado,56,56,True,moderado,Viento fuerte,otro,medio,True,Sunday,6,2026
VL32233,2026-06-21,AV,Avianca,CLO,BOG,demorado,76,82,True,severo,Viento fuerte,otro,medio,True,Sunday,6,2026
VL32234,2026-06-21,DL,Delta Air Lines,CLO,MIA,demorado,93,62,True,severo,Viento fuerte,otro,medio,True,Sunday,6,2026
VL32235,2026-06-21,B6,JetBlue Airways,BAQ,BOG,demorado,66,78,True,severo,Viento fuerte,otro,medio,True,Sunday,6,2026
VL32236,2026-06-21,B6,JetBlue Airways,BOG,CTG,completado,36,38,True,moderado,Viento fuerte,otro,medio,True,Sunday,6,2026
VL32237,2026-06-21,TK,Turkish Airlines,CTG,BOG,demorado,76,64,True,severo,Viento fuerte,otro,medio,True,Sunday,6,2026
VL32238,2026-06-21,LA,Latam Airlines,BOG,MIA,demorado,78,79,True,severo,Viento fuerte,otro,medio,True,Sunday,6,2026
VL32239,2026-06-21,DL,Delta Air Lines,BOG,MAD,demorado,63,45,True,severo,Viento fuerte,otro,medio,True,Sunday,6,2026
VL32240,2026-06-21,AV,Avianca,GRU,BOG,demorado,48,56,True,moderado,Viento fuerte,otro,medio,True,Sunday,6,2026
VL32241,2026-06-21,UA,United Airlines,BOG,MAD,demorado,75,53,True,severo,Viento fuerte,otro,medio,True,Sunday,6,2026
VL32242,2026-06-21,AC,Air Canada,CTG,BOG,completado,37,36,True,moderado,Viento fuerte,otro,medio,True,Sunday,6,2026
VL32243,2026-06-21,IB,Iberia,MAD,BOG,demorado,59,65,True,moderado,Viento fuerte,otro,medio,True,Sunday,6,2026
VL32244,2026-06-21,CM,Copa Airlines,BOG,JFK,demorado,49,52,True,moderado,Viento fuerte,otro,medio,True,Sunday,6,2026
